sale_id,ganancia_total,n_productos,categoria_principal,n_categorias,precio_promedio,genero_principal,marca_principal,catalog_price_prom,desc_promedio,desc_maximo,hubo_descuento,tramo_descuento,channel,country,en_campana,campana_activa,age_range,mes,dia_semana,es_fin_semana,sale_date,costo_promedio,margen_pct
1218,142.08,2,Dresses,2,43.795,Female,Tiva,43.795,0.0,0.0,0,sin_descuento,App Mobile,Germany,0,Sin campaña,36-45,4,2,0,2025-04-23,22.03,0.497
1219,131.25,2,Shoes,2,53.21,Female,Tiva,53.21,0.0,0.0,0,sin_descuento,E-commerce,Italy,1,Mid-Season Clearance,26-35,5,2,0,2025-05-14,28.54,0.4636
1220,105.07999999999998,2,Dresses,1,40.39,Female,Tiva,40.39,0.0,0.0,0,sin_descuento,E-commerce,France,1,TIVA Week,46-55,5,2,0,2025-05-21,24.634999999999998,0.3901
1223,11.84,2,Dresses,1,35.28,Female,Tiva,50.394999999999996,0.3,0.3,1,alto,App Mobile,Italy,1,Mid-Season Clearance,46-55,5,5,1,2025-05-17,29.36,0.1678
1224,60.71000000000001,2,Dresses,2,56.56,Female,Tiva,56.56,0.0,0.0,0,sin_descuento,E-commerce,Germany,0,Sin campaña,26-35,4,5,1,2025-04-19,35.255,0.3767
1225,80.34,2,Shoes,2,50.865,Female,Tiva,50.865,0.0,0.0,0,sin_descuento,App Mobile,Germany,0,Sin campaña,16-25,4,6,1,2025-04-27,33.495000000000005,0.3415
1226,41.769999999999996,2,Shoes,2,35.160000000000004,Female,Tiva,50.23,0.3,0.3,1,alto,App Mobile,France,1,Mid-Season Clearance,26-35,5,6,1,2025-05-18,26.714999999999996,0.2402
1227,100.62,2,Dresses,2,49.135000000000005,Female,Tiva,49.135000000000005,0.0,0.0,0,sin_descuento,App Mobile,Portugal,1,Easter Promotion,16-25,4,6,1,2025-04-13,26.755,0.4555
1229,192.84,2,T-Shirts,2,44.815,Female,Tiva,44.815,0.0,0.0,0,sin_descuento,App Mobile,Italy,1,TIVA Week,16-25,5,3,0,2025-05-29,19.535,0.5641
1230,104.75,2,Shoes,1,55.045,Female,Tiva,55.045,0.0,0.0,0,sin_descuento,E-commerce,Portugal,1,Mid-Season Clearance,26-35,5,0,0,2025-05-19,28.93,0.4744
1231,279.8,2,Pants,2,53.545,Female,Tiva,53.545,0.0,0.0,0,sin_descuento,App Mobile,Italy,1,Mother's Day Campaign,56-65,5,6,1,2025-05-04,25.564999999999998,0.5226
1234,179.26999999999998,2,Dresses,2,48.155,Female,Tiva,48.155,0.0,0.0,0,sin_descuento,App Mobile,Spain,0,Sin campaña,36-45,4,2,0,2025-04-23,22.62,0.5303
1236,172.95999999999998,2,Dresses,1,54.365,Female,Tiva,54.365,0.0,0.0,0,sin_descuento,E-commerce,Italy,1,June Price Drop,16-25,6,3,0,2025-06-05,30.875,0.4321
1237,229.43,2,T-Shirts,1,52.85,Female,Tiva,52.85,0.0,0.0,0,sin_descuento,E-commerce,Germany,0,Sin campaña,46-55,4,0,0,2025-04-28,22.634999999999998,0.5717
1239,117.66,2,Dresses,2,63.114999999999995,Female,Tiva,63.114999999999995,0.0,0.0,0,sin_descuento,E-commerce,France,1,TIVA Week,26-35,5,2,0,2025-05-28,43.78,0.3063
1243,58.08,2,Shoes,2,23.155,Female,Tiva,23.155,0.0,0.0,0,sin_descuento,E-commerce,France,1,Mid-Season Clearance,16-25,5,0,0,2025-05-19,13.475,0.4181
1244,205.18,2,Dresses,2,57.650000000000006,Female,Tiva,57.650000000000006,0.0,0.0,0,sin_descuento,E-commerce,Netherlands,1,TIVA Week,16-25,5,5,1,2025-05-31,29.380000000000003,0.4904
1245,115.13,2,Sleepwear,1,51.010000000000005,Female,Tiva,51.010000000000005,0.0,0.0,0,sin_descuento,E-commerce,Germany,1,Mid-Season Clearance,36-45,5,5,1,2025-05-17,29.285,0.4259
1247,210.3,2,Pants,2,54.015,Female,Tiva,54.015,0.0,0.0,0,sin_descuento,E-commerce,Netherlands,0,Sin campaña,46-55,4,0,0,2025-04-21,32.985,0.3893
1248,102.59,2,Sleepwear,2,43.56,Female,Tiva,43.56,0.0,0.0,0,sin_descuento,App Mobile,Italy,1,Easter Promotion,36-45,4,6,1,2025-04-13,22.58,0.4816
1249,62.12,2,T-Shirts,1,42.655,Female,Tiva,42.655,0.0,0.0,0,sin_descuento,E-commerce,Spain,1,Early Summer Deals,26-35,6,4,0,2025-06-13,22.41,0.4746
1251,101.94,2,Shoes,2,40.565,Female,Tiva,40.565,0.0,0.0,0,sin_descuento,App Mobile,Italy,0,Sin campaña,36-45,4,2,0,2025-04-30,23.474999999999998,0.4213
1252,226.89,2,Pants,2,46.11,Female,Tiva,46.11,0.0,0.0,0,sin_descuento,E-commerce,Netherlands,0,Sin campaña,16-25,4,1,0,2025-04-29,21.62,0.5311
1253,112.25,2,Dresses,2,46.144999999999996,Female,Tiva,46.144999999999996,0.0,0.0,0,sin_descuento,E-commerce,Spain,0,Sin campaña,36-45,4,3,0,2025-04-24,26.845,0.4182
1254,262.81,2,Pants,2,57.97,Female,Tiva,57.97,0.0,0.0,0,sin_descuento,App Mobile,France,1,TIVA Week,56-65,5,0,0,2025-05-26,26.635,0.5405
1255,43.05,2,Pants,2,52.405,Female,Tiva,52.405,0.0,0.0,0,sin_descuento,App Mobile,Germany,0,Sin campaña,36-45,4,2,0,2025-04-16,30.88,0.4107
1256,110.49,2,T-Shirts,2,42.44,Female,Tiva,42.44,0.0,0.0,0,sin_descuento,App Mobile,France,0,Sin campaña,46-55,4,2,0,2025-04-16,24.915,0.4129
1257,139.8,2,Shoes,2,53.835,Female,Tiva,53.835,0.0,0.0,0,sin_descuento,E-commerce,France,1,TIVA Week,16-25,5,1,0,2025-05-27,35.97,0.3318
1258,176.2,2,Sleepwear,1,54.519999999999996,Female,Tiva,54.519999999999996,0.0,0.0,0,sin_descuento,App Mobile,Spain,1,TIVA Week,26-35,5,3,0,2025-05-22,32.495,0.404
1259,107.44,2,T-Shirts,2,57.305,Female,Tiva,57.305,0.0,0.0,0,sin_descuento,E-commerce,Spain,1,Easter Promotion,36-45,4,1,0,2025-04-15,36.295,0.3666
1262,140.89,2,Dresses,2,50.705,Female,Tiva,50.705,0.0,0.0,0,sin_descuento,E-commerce,Italy,0,Sin campaña,26-35,4,0,0,2025-04-28,30.78,0.393
1263,131.12,2,Sleepwear,1,40.724999999999994,Female,Tiva,40.724999999999994,0.0,0.0,0,sin_descuento,App Mobile,Italy,0,Sin campaña,26-35,4,1,0,2025-04-22,17.54,0.5693
1265,234.59,2,Dresses,2,47.96,Female,Tiva,47.96,0.0,0.0,0,sin_descuento,E-commerce,Netherlands,1,TIVA Week,56-65,5,2,0,2025-05-21,22.905,0.5224
1268,143.94,2,T-Shirts,2,33.9,Female,Tiva,33.9,0.0,0.0,0,sin_descuento,E-commerce,Netherlands,1,Mid-Season Clearance,36-45,5,6,1,2025-05-18,18.38,0.4578
1269,74.34,2,Shoes,1,52.355000000000004,Female,Tiva,52.355000000000004,0.0,0.0,0,sin_descuento,App Mobile,Netherlands,1,Early Summer Deals,46-55,6,5,1,2025-06-14,26.465000000000003,0.4945
1270,138.54000000000002,2,Shoes,1,34.215,Female,Tiva,34.215,0.0,0.0,0,sin_descuento,App Mobile,France,0,Sin campaña,46-55,4,3,0,2025-04-24,17.86,0.478
1271,175.54000000000002,2,Sleepwear,2,40.555,Female,Tiva,40.555,0.0,0.0,0,sin_descuento,E-commerce,Spain,1,Mother's Day Campaign,56-65,5,6,1,2025-05-04,18.345,0.5477
1272,71.95,2,Pants,2,63.735,Female,Tiva,63.735,0.0,0.0,0,sin_descuento,App Mobile,Italy,1,Easter Promotion,36-45,4,1,0,2025-04-15,39.375,0.3822
1273,124.42999999999999,2,T-Shirts,2,54.285000000000004,Female,Tiva,54.285000000000004,0.0,0.0,0,sin_descuento,App Mobile,France,1,TIVA Week,16-25,5,5,1,2025-05-24,30.6,0.4363
1275,124.37,2,T-Shirts,2,47.945,Female,Tiva,47.945,0.0,0.0,0,sin_descuento,App Mobile,Italy,1,Spring Flash Sale,56-65,4,4,0,2025-04-04,28.725,0.4009
1276,117.97999999999999,2,T-Shirts,2,52.035,Female,Tiva,52.035,0.0,0.0,0,sin_descuento,App Mobile,Germany,1,June Price Drop,16-25,6,3,0,2025-06-05,31.159999999999997,0.4012
1277,236.75,2,T-Shirts,2,63.01,Female,Tiva,63.01,0.0,0.0,0,sin_descuento,App Mobile,Italy,1,June Price Drop,16-25,6,3,0,2025-06-05,29.525000000000002,0.5314
1280,79.58000000000001,2,Dresses,2,42.05,Female,Tiva,42.05,0.0,0.0,0,sin_descuento,App Mobile,France,0,Sin campaña,16-25,4,2,0,2025-04-23,22.155,0.4731
1281,61.16,2,Pants,2,50.47,Female,Tiva,50.47,0.0,0.0,0,sin_descuento,App Mobile,Spain,1,Spring Flash Sale,16-25,4,6,1,2025-04-06,29.410000000000004,0.4173
1285,160.60000000000002,2,Dresses,2,56.345,Female,Tiva,56.345,0.0,0.0,0,sin_descuento,App Mobile,Germany,1,TIVA Week,56-65,5,5,1,2025-05-31,32.61,0.4212
1286,84.36,2,Pants,1,42.66,Female,Tiva,47.4,0.1,0.1,1,bajo,E-commerce,France,1,June Price Drop,46-55,6,4,0,2025-06-06,24.0,0.4374
1290,56.300000000000004,2,Sleepwear,1,46.935,Female,Tiva,46.935,0.0,0.0,0,sin_descuento,E-commerce,Spain,0,Sin campaña,36-45,4,1,0,2025-04-22,29.095,0.3801
1291,40.3,2,T-Shirts,2,38.13,Female,Tiva,38.13,0.0,0.0,0,sin_descuento,E-commerce,Portugal,1,Mid-Season Clearance,46-55,5,0,0,2025-05-19,21.905,0.4255
1292,162.64,2,Sleepwear,2,46.375,Female,Tiva,46.375,0.0,0.0,0,sin_descuento,E-commerce,Spain,0,Sin campaña,26-35,4,0,0,2025-04-21,26.035,0.4386
1294,108.77,2,Pants,2,34.48,Female,Tiva,34.48,0.0,0.0,0,sin_descuento,E-commerce,Italy,0,Sin campaña,16-25,4,1,0,2025-04-22,18.815,0.4543
1295,131.3,2,Shoes,2,46.04,Female,Tiva,46.04,0.0,0.0,0,sin_descuento,E-commerce,Germany,1,Mid-Season Clearance,46-55,5,5,1,2025-05-17,25.919999999999998,0.437
1296,14.879999999999999,2,Dresses,2,38.555,Female,Tiva,55.08,0.3,0.3,1,alto,App Mobile,Spain,1,Mid-Season Clearance,56-65,5,6,1,2025-05-18,32.055,0.1686
1297,91.76,2,Dresses,2,33.985,Female,Tiva,33.985,0.0,0.0,0,sin_descuento,App Mobile,Germany,0,Sin campaña,46-55,4,1,0,2025-04-29,17.765,0.4773
1298,51.400000000000006,2,Dresses,2,36.29,Female,Tiva,36.29,0.0,0.0,0,sin_descuento,E-commerce,Germany,1,Mid-Season Clearance,16-25,5,4,0,2025-05-16,21.07,0.4194
1300,163.65,2,Sleepwear,2,30.3,Female,Tiva,30.3,0.0,0.0,0,sin_descuento,E-commerce,Germany,1,Easter Promotion,36-45,4,1,0,2025-04-15,13.935,0.5401
1303,137.53,2,Pants,2,33.115,Female,Tiva,33.115,0.0,0.0,0,sin_descuento,E-commerce,Germany,1,TIVA Week,36-45,5,2,0,2025-05-21,17.185,0.4811
1304,41.15,2,Pants,2,36.855000000000004,Female,Tiva,36.855000000000004,0.0,0.0,0,sin_descuento,App Mobile,Germany,1,Easter Promotion,36-45,4,0,0,2025-04-14,18.700000000000003,0.4926
1306,187.89,2,Dresses,2,55.760000000000005,Female,Tiva,55.760000000000005,0.0,0.0,0,sin_descuento,E-commerce,France,1,Early Summer Deals,46-55,6,6,1,2025-06-15,24.445,0.5616
1308,86.83,2,Shoes,2,46.51,Female,Tiva,46.51,0.0,0.0,0,sin_descuento,E-commerce,Netherlands,1,Mid-Season Clearance,26-35,5,2,0,2025-05-14,30.67,0.3406
1309,139.07999999999998,2,T-Shirts,1,49.915,Female,Tiva,49.915,0.0,0.0,0,sin_descuento,App Mobile,Germany,0,Sin campaña,46-55,4,5,1,2025-04-19,26.735,0.4644
1310,206.24,2,Pants,1,63.11,Female,Tiva,63.11,0.0,0.0,0,sin_descuento,E-commerce,Portugal,1,TIVA Week,46-55,5,3,0,2025-05-22,37.33,0.4085
1311,112.66999999999999,2,T-Shirts,2,44.365,Female,Tiva,44.365,0.0,0.0,0,sin_descuento,E-commerce,Germany,1,TIVA Week,56-65,5,5,1,2025-05-31,25.86,0.4171
1312,244.39,2,T-Shirts,1,48.394999999999996,Female,Tiva,48.394999999999996,0.0,0.0,0,sin_descuento,App Mobile,Spain,0,Sin campaña,56-65,4,0,0,2025-04-28,20.854999999999997,0.5691
1313,108.25,2,Dresses,1,41.47,Female,Tiva,41.47,0.0,0.0,0,sin_descuento,App Mobile,Germany,1,TIVA Week,56-65,5,5,1,2025-05-24,17.755000000000003,0.5719
1314,106.18,2,Dresses,2,58.660000000000004,Female,Tiva,58.660000000000004,0.0,0.0,0,sin_descuento,App Mobile,Portugal,1,Spring Flash Sale,56-65,4,6,1,2025-04-06,32.115,0.4525
1315,178.32,2,Shoes,2,51.155,Female,Tiva,51.155,0.0,0.0,0,sin_descuento,App Mobile,Netherlands,0,Sin campaña,16-25,4,5,1,2025-04-26,28.865,0.4357
1316,7.82,2,Dresses,2,31.79,Female,Tiva,45.415,0.3,0.3,1,alto,App Mobile,Netherlands,1,Mid-Season Clearance,36-45,5,3,0,2025-05-15,28.939999999999998,0.0897
1317,114.92,2,T-Shirts,2,49.755,Female,Tiva,49.755,0.0,0.0,0,sin_descuento,E-commerce,France,1,June Price Drop,16-25,6,2,0,2025-06-04,27.945,0.4383
1318,154.72,2,T-Shirts,1,54.735,Female,Tiva,54.735,0.0,0.0,0,sin_descuento,E-commerce,Italy,1,Mid-Season Clearance,46-55,5,6,1,2025-05-18,29.145000000000003,0.4675
1320,36.81,2,Dresses,2,31.46,Female,Tiva,31.46,0.0,0.0,0,sin_descuento,E-commerce,Spain,0,Sin campaña,16-25,4,3,0,2025-04-17,17.715,0.4369
1321,182.49,2,T-Shirts,2,50.065,Female,Tiva,50.065,0.0,0.0,0,sin_descuento,E-commerce,Italy,1,Early Summer Deals,56-65,6,5,1,2025-06-14,30.31,0.3946
1322,140.89,2,T-Shirts,2,54.655,Female,Tiva,54.655,0.0,0.0,0,sin_descuento,E-commerce,Italy,1,TIVA Week,16-25,5,1,0,2025-05-27,26.96,0.5067
1326,172.3,2,Dresses,2,53.045,Female,Tiva,53.045,0.0,0.0,0,sin_descuento,E-commerce,Italy,1,Mid-Season Clearance,56-65,5,6,1,2025-05-18,24.535,0.5375
1327,40.22,2,Dresses,2,37.19,Female,Tiva,37.19,0.0,0.0,0,sin_descuento,E-commerce,Portugal,0,Sin campaña,36-45,4,5,1,2025-04-19,23.37,0.3716
1328,58.6,2,Shoes,2,47.655,Female,Tiva,47.655,0.0,0.0,0,sin_descuento,E-commerce,France,1,Early Summer Deals,36-45,6,0,0,2025-06-16,26.21,0.45
1329,48.06,2,Sleepwear,1,47.46,Female,Tiva,47.46,0.0,0.0,0,sin_descuento,App Mobile,Spain,0,Sin campaña,16-25,4,6,1,2025-04-27,23.43,0.5063
1330,107.12,2,Dresses,2,41.41,Female,Tiva,41.41,0.0,0.0,0,sin_descuento,App Mobile,Italy,1,Spring Flash Sale,16-25,4,4,0,2025-04-04,28.39,0.3144
1331,120.68,2,Shoes,1,46.535,Female,Tiva,46.535,0.0,0.0,0,sin_descuento,App Mobile,France,0,Sin campaña,26-35,4,5,1,2025-04-26,22.475,0.517
1332,69.99,2,Dresses,2,34.629999999999995,Female,Tiva,34.629999999999995,0.0,0.0,0,sin_descuento,E-commerce,Italy,1,Mid-Season Clearance,36-45,5,1,0,2025-05-13,19.645000000000003,0.4327
1333,15.62,2,Sleepwear,1,33.59,Female,Tiva,47.980000000000004,0.3,0.3,1,alto,App Mobile,Netherlands,1,Mid-Season Clearance,56-65,5,2,0,2025-05-14,26.79,0.2024
1335,134.5,2,Pants,2,45.644999999999996,Female,Tiva,45.644999999999996,0.0,0.0,0,sin_descuento,App Mobile,Germany,0,Sin campaña,56-65,4,3,0,2025-04-24,22.705,0.5026
1336,107.69,2,Shoes,2,43.62,Female,Tiva,43.62,0.0,0.0,0,sin_descuento,E-commerce,Spain,1,Spring Flash Sale,56-65,4,4,0,2025-04-04,18.875,0.5673
1337,78.16,2,Dresses,2,44.0,Female,Tiva,62.86,0.3,0.3,1,alto,App Mobile,Italy,1,Mid-Season Clearance,56-65,5,6,1,2025-05-18,34.23,0.222
1339,56.28,2,Pants,2,60.504999999999995,Female,Tiva,60.504999999999995,0.0,0.0,0,sin_descuento,App Mobile,Netherlands,0,Sin campaña,16-25,4,2,0,2025-04-23,32.364999999999995,0.4651
1342,238.27,2,Sleepwear,1,65.10499999999999,Female,Tiva,65.10499999999999,0.0,0.0,0,sin_descuento,E-commerce,Spain,1,TIVA Week,46-55,5,4,0,2025-05-23,32.81,0.496
1343,153.70999999999998,2,Shoes,2,49.739999999999995,Female,Tiva,49.739999999999995,0.0,0.0,0,sin_descuento,E-commerce,Netherlands,1,TIVA Week,36-45,5,2,0,2025-05-28,28.42,0.4286
1344,95.27,2,T-Shirts,1,51.385,Female,Tiva,51.385,0.0,0.0,0,sin_descuento,App Mobile,Germany,0,Sin campaña,36-45,4,0,0,2025-04-21,25.85,0.4969
1348,205.3,2,T-Shirts,2,62.605000000000004,Female,Tiva,62.605000000000004,0.0,0.0,0,sin_descuento,E-commerce,France,1,TIVA Week,16-25,5,1,0,2025-05-20,33.6,0.4633
1349,73.11,2,Shoes,2,33.705,Female,Tiva,33.705,0.0,0.0,0,sin_descuento,E-commerce,Netherlands,1,TIVA Week,46-55,5,1,0,2025-05-27,19.555,0.4198
1352,184.56,2,Shoes,2,52.385,Female,Tiva,52.385,0.0,0.0,0,sin_descuento,App Mobile,Italy,1,TIVA Week,16-25,5,3,0,2025-05-22,29.314999999999998,0.4404
